id,比赛时间,必发交易量,更新时间差_小时,必发更新时间
"2235880	2024-12-21 22:30:00	343685	2235880	10	2024-12-21 12:20:10",,,,
"2235880	2024-12-21 22:30:00	279808	2235880	11	2024-12-21 10:50:08",,,,
"2235880	2024-12-21 22:30:00	343104	2235880	11	2024-12-21 11:20:07",,,,
"2235880	2024-12-21 22:30:00	277093	2235880	12	2024-12-21 09:50:07",,,,
"2235880	2024-12-21 22:30:00	278098	2235880	12	2024-12-21 10:20:06",,,,
"2235880	2024-12-21 22:30:00	276923	2235880	13	2024-12-21 09:20:07",,,,
"2235858	2024-11-30 22:30:00	355580	2235858	1	2024-11-30 20:50:14",,,,
"2235858	2024-11-30 22:30:00	400182	2235858	1	2024-11-30 21:20:14",,,,
"2235858	2024-11-30 22:30:00	305395	2235858	2	2024-11-30 19:50:13",,,,
"2235858	2024-11-30 22:30:00	320444	2235858	2	2024-11-30 20:20:13",,,,
"2235858	2024-11-30 22:30:00	222127	2235858	3	2024-11-30 18:50:16",,,,
"2235858	2024-11-30 22:30:00	269753	2235858	3	2024-11-30 19:20:15",,,,
"2235858	2024-11-30 22:30:00	195272	2235858	4	2024-11-30 17:50:15",,,,
"2235858	2024-11-30 22:30:00	220321	2235858	4	2024-11-30 18:20:12",,,,
"2235858	2024-11-30 22:30:00	181581	2235858	5	2024-11-30 16:50:13",,,,
"2235858	2024-11-30 22:30:00	188756	2235858	5	2024-11-30 17:20:14",,,,
"2235858	2024-11-30 22:30:00	174011	2235858	6	2024-11-30 15:50:13",,,,
"2235858	2024-11-30 22:30:00	174822	2235858	6	2024-11-30 16:20:12",,,,
"2235858	2024-11-30 22:30:00	172572	2235858	7	2024-11-30 14:50:13",,,,
"2235858	2024-11-30 22:30:00	173469	2235858	7	2024-11-30 15:20:12",,,,
"2235858	2024-11-30 22:30:00	169279	2235858	8	2024-11-30 13:50:14",,,,
"2235858	2024-11-30 22:30:00	172308	2235858	8	2024-11-30 14:20:13",,,,
"2235858	2024-11-30 22:30:00	168523	2235858	9	2024-11-30 12:50:15",,,,
"2235858	2024-11-30 22:30:00	169119	2235858	9	2024-11-30 13:20:14",,,,
"2235858	2024-11-30 22:30:00	167153	2235858	10	2024-11-30 11:50:15",,,,
"2235858	2024-11-30 22:30:00	168020	2235858	10	2024-11-30 12:20:17",,,,
"2235858	2024-11-30 22:30:00	167054	2235858	11	2024-11-30 10:50:14",,,,
"2235858	2024-11-30 22:30:00	167153	2235858	11	2024-11-30 11:20:13",,,,
"2235858	2024-11-30 22:30:00	161913	2235858	12	2024-11-30 09:50:14",,,,
"2235858	2024-11-30 22:30:00	164268	2235858	12	2024-11-30 10:20:14",,,,
"2235858	2024-11-30 22:30:00	160721	2235858	13	2024-11-30 09:20:14",,,,
"2235857	2024-11-30 22:30:00	861091	2235857	1	2024-11-30 20:50:14",,,,
"2235857	2024-11-30 22:30:00	877073	2235857	1	2024-11-30 21:20:13",,,,
"2235857	2024-11-30 22:30:00	774086	2235857	2	2024-11-30 19:50:12",,,,
"2235857	2024-11-30 22:30:00	825258	2235857	2	2024-11-30 20:20:13",,,,
"2235857	2024-11-30 22:30:00	715056	2235857	3	2024-11-30 18:50:16",,,,
"2235857	2024-11-30 22:30:00	748843	2235857	3	2024-11-30 19:20:14",,,,
"2235857	2024-11-30 22:30:00	568537	2235857	4	2024-11-30 17:50:14",,,,
"2235857	2024-11-30 22:30:00	657864	2235857	4	2024-11-30 18:20:11",,,,
"2235857	2024-11-30 22:30:00	328589	2235857	5	2024-11-30 16:50:13",,,,
"2235857	2024-11-30 22:30:00	474835	2235857	5	2024-11-30 17:20:13",,,,
"2235857	2024-11-30 22:30:00	162607	2235857	6	2024-11-30 15:50:13",,,,
"2235857	2024-11-30 22:30:00	173346	2235857	6	2024-11-30 16:20:12",,,,
"2235857	2024-11-30 22:30:00	145525	2235857	7	2024-11-30 14:50:12",,,,
"2235857	2024-11-30 22:30:00	155846	2235857	7	2024-11-30 15:20:12",,,,
"2235857	2024-11-30 22:30:00	145009	2235857	8	2024-11-30 13:50:14",,,,
"2235857	2024-11-30 22:30:00	145176	2235857	8	2024-11-30 14:20:13",,,,
"2235857	2024-11-30 22:30:00	142897	2235857	9	2024-11-30 12:50:15",,,,
"2235857	2024-11-30 22:30:00	144850	2235857	9	2024-11-30 13:20:14",,,,
"2235857	2024-11-30 22:30:00	139960	2235857	10	2024-11-30 11:50:15",,,,
"2235857	2024-11-30 22:30:00	141670	2235857	10	2024-11-30 12:20:16",,,,
"2235857	2024-11-30 22:30:00	137934	2235857	11	2024-11-30 10:50:13",,,,
"2235857	2024-11-30 22:30:00	139940	2235857	11	2024-11-30 11:20:13",,,,
"2235857	2024-11-30 22:30:00	134187	2235857	12	2024-11-30 09:50:13",,,,
"2235857	2024-11-30 22:30:00	135199	2235857	12	2024-11-30 10:20:13",,,,
"2235857	2024-11-30 22:30:00	113562	2235857	13	2024-11-30 09:20:14",,,,
"2235856	2024-11-30 22:30:00	539559	2235856	1	2024-11-30 20:50:14",,,,
"2235856	2024-11-30 22:30:00	559303	2235856	1	2024-11-30 21:20:13",,,,
"2235856	2024-11-30 22:30:00	438731	2235856	2	2024-11-30 19:50:12",,,,
"2235856	2024-11-30 22:30:00	448007	2235856	2	2024-11-30 20:20:13",,,,
"2235856	2024-11-30 22:30:00	416454	2235856	3	2024-11-30 18:50:16",,,,
"2235856	2024-11-30 22:30:00	423154	2235856	3	2024-11-30 19:20:14",,,,
"2235856	2024-11-30 22:30:00	392653	2235856	4	2024-11-30 17:50:14",,,,
"2235856	2024-11-30 22:30:00	409773	2235856	4	2024-11-30 18:20:11",,,,
"2235856	2024-11-30 22:30:00	370208	2235856	5	2024-11-30 16:50:13",,,,
"2235856	2024-11-30 22:30:00	381618	2235856	5	2024-11-30 17:20:13",,,,
"2235856	2024-11-30 22:30:00	360240	2235856	6	2024-11-30 15:50:13",,,,
"2235856	2024-11-30 22:30:00	367885	2235856	6	2024-11-30 16:20:12",,,,
"2235856	2024-11-30 22:30:00	356361	2235856	7	2024-11-30 14:50:12",,,,
"2235856	2024-11-30 22:30:00	356659	2235856	7	2024-11-30 15:20:12",,,,
"2235856	2024-11-30 22:30:00	347024	2235856	8	2024-11-30 13:50:14",,,,
"2235856	2024-11-30 22:30:00	354864	2235856	8	2024-11-30 14:20:13",,,,
"2235856	2024-11-30 22:30:00	344833	2235856	9	2024-11-30 12:50:15",,,,
"2235856	2024-11-30 22:30:00	345244	2235856	9	2024-11-30 13:20:14",,,,
"2235856	2024-11-30 22:30:00	336847	2235856	10	2024-11-30 11:50:14",,,,
"2235856	2024-11-30 22:30:00	339668	2235856	10	2024-11-30 12:20:16",,,,
"2235856	2024-11-30 22:30:00	330094	2235856	11	2024-11-30 10:50:13",,,,
"2235856	2024-11-30 22:30:00	336445	2235856	11	2024-11-30 11:20:13",,,,
"2235856	2024-11-30 22:30:00	326623	2235856	12	2024-11-30 09:50:13",,,,
"2235856	2024-11-30 22:30:00	329070	2235856	12	2024-11-30 10:20:13",,,,
"2235856	2024-11-30 22:30:00	323230	2235856	13	2024-11-30 09:20:14",,,,
"2235855	2024-12-01 22:30:00	855917	2235855	0	2024-12-01 21:50:14",,,,
"2235855	2024-12-01 22:30:00	1075671	2235855	0	2024-12-01 22:20:14",,,,
"2235855	2024-12-01 22:30:00	790220	2235855	1	2024-12-01 20:50:13",,,,
"2235855	2024-12-01 22:30:00	821842	2235855	1	2024-12-01 21:20:14",,,,
"2235855	2024-12-01 22:30:00	725507	2235855	2	2024-12-01 19:50:14",,,,
"2235855	2024-12-01 22:30:00	771241	2235855	2	2024-12-01 20:20:14",,,,
"2235855	2024-12-01 22:30:00	688180	2235855	3	2024-12-01 18:50:13",,,,
"2235855	2024-12-01 22:30:00	708707	2235855	3	2024-12-01 19:20:13",,,,
"2235855	2024-12-01 22:30:00	638347	2235855	4	2024-12-01 17:50:14",,,,
"2235855	2024-12-01 22:30:00	673651	2235855	4	2024-12-01 18:20:14",,,,
"2235855	2024-12-01 22:30:00	594247	2235855	5	2024-12-01 16:50:17",,,,
"2235855	2024-12-01 22:30:00	598851	2235855	5	2024-12-01 17:20:15",,,,
"2235853	2024-11-30 22:30:00	496558	2235853	1	2024-11-30 20:50:14",,,,
"2235853	2024-11-30 22:30:00	520420	2235853	1	2024-11-30 21:20:13",,,,
"2235853	2024-11-30 22:30:00	466146	2235853	2	2024-11-30 19:50:13",,,,
"2235853	2024-11-30 22:30:00	480147	2235853	2	2024-11-30 20:20:13",,,,
"2235853	2024-11-30 22:30:00	403267	2235853	3	2024-11-30 18:50:16",,,,
"2235853	2024-11-30 22:30:00	441555	2235853	3	2024-11-30 19:20:14",,,,
"2235853	2024-11-30 22:30:00	390313	2235853	4	2024-11-30 17:50:14",,,,
"2235853	2024-11-30 22:30:00	398729	2235853	4	2024-11-30 18:20:12",,,,
"2235853	2024-11-30 22:30:00	355598	2235853	5	2024-11-30 16:50:13",,,,
"2235853	2024-11-30 22:30:00	360702	2235853	5	2024-11-30 17:20:13",,,,
"2235853	2024-11-30 22:30:00	302821	2235853	6	2024-11-30 15:50:13",,,,
"2235853	2024-11-30 22:30:00	347454	2235853	6	2024-11-30 16:20:12",,,,
"2235853	2024-11-30 22:30:00	264805	2235853	7	2024-11-30 14:50:13",,,,
"2235853	2024-11-30 22:30:00	282541	2235853	7	2024-11-30 15:20:12",,,,
"2235853	2024-11-30 22:30:00	235393	2235853	8	2024-11-30 13:50:14",,,,
"2235853	2024-11-30 22:30:00	250026	2235853	8	2024-11-30 14:20:13",,,,
"2235853	2024-11-30 22:30:00	211094	2235853	9	2024-11-30 12:50:15",,,,
"2235853	2024-11-30 22:30:00	216738	2235853	9	2024-11-30 13:20:14",,,,
"2235853	2024-11-30 22:30:00	200971	2235853	10	2024-11-30 11:50:15",,,,
"2235853	2024-11-30 22:30:00	200971	2235853	10	2024-11-30 12:20:16",,,,
"2235853	2024-11-30 22:30:00	195311	2235853	11	2024-11-30 10:50:14",,,,
"2235853	2024-11-30 22:30:00	200880	2235853	11	2024-11-30 11:20:13",,,,
"2235853	2024-11-30 22:30:00	194139	2235853	12	2024-11-30 09:50:14",,,,
"2235853	2024-11-30 22:30:00	194145	2235853	12	2024-11-30 10:20:13",,,,
"2235853	2024-11-30 22:30:00	191163	2235853	13	2024-11-30 09:20:14",,,,
"2235772	2024-11-30 22:30:00	251417	2235772	1	2024-11-30 20:50:14",,,,
"2235772	2024-11-30 22:30:00	290642	2235772	1	2024-11-30 21:20:13",,,,
"2235772	2024-11-30 22:30:00	242664	2235772	2	2024-11-30 19:50:12",,,,
"2235772	2024-11-30 22:30:00	245273	2235772	2	2024-11-30 20:20:13",,,,
"2235772	2024-11-30 22:30:00	225220	2235772	3	2024-11-30 18:50:16",,,,
"2235772	2024-11-30 22:30:00	237072	2235772	3	2024-11-30 19:20:14",,,,
"2235772	2024-11-30 22:30:00	211550	2235772	4	2024-11-30 17:50:14",,,,
"2235772	2024-11-30 22:30:00	220050	2235772	4	2024-11-30 18:20:11",,,,
"2235772	2024-11-30 22:30:00	182770	2235772	5	2024-11-30 16:50:13",,,,
"2235772	2024-11-30 22:30:00	200613	2235772	5	2024-11-30 17:20:13",,,,
"2235772	2024-11-30 22:30:00	176550	2235772	6	2024-11-30 15:50:13",,,,
"2235772	2024-11-30 22:30:00	178309	2235772	6	2024-11-30 16:20:12",,,,
"2235772	2024-11-30 22:30:00	175951	2235772	7	2024-11-30 14:50:12",,,,
"2235772	2024-11-30 22:30:00	175971	2235772	7	2024-11-30 15:20:12",,,,
"2235772	2024-11-30 22:30:00	164236	2235772	8	2024-11-30 13:50:14",,,,
"2235772	2024-11-30 22:30:00	175263	2235772	8	2024-11-30 14:20:13",,,,
"2235772	2024-11-30 22:30:00	162081	2235772	9	2024-11-30 12:50:15",,,,
"2235772	2024-11-30 22:30:00	162081	2235772	9	2024-11-30 13:20:14",,,,
"2235772	2024-11-30 22:30:00	160124	2235772	10	2024-11-30 11:50:15",,,,
"2235772	2024-11-30 22:30:00	160142	2235772	10	2024-11-30 12:20:16",,,,
"2235772	2024-11-30 22:30:00	154498	2235772	11	2024-11-30 10:50:13",,,,
"2235772	2024-11-30 22:30:00	160124	2235772	11	2024-11-30 11:20:13",,,,
"2235772	2024-11-30 22:30:00	151933	2235772	12	2024-11-30 09:50:13",,,,
"2235772	2024-11-30 22:30:00	154298	2235772	12	2024-11-30 10:20:13",,,,
"2235772	2024-11-30 22:30:00	150547	2235772	13	2024-11-30 09:20:14",,,,
"2235722	2024-11-23 22:30:00	171947	2235722	0	2024-11-23 21:50:13",,,,
"2235722	2024-11-23 22:30:00	279511	2235722	0	2024-11-23 22:20:11",,,,
"2235722	2024-11-23 22:30:00	158826	2235722	1	2024-11-23 20:50:11",,,,
"2235722	2024-11-23 22:30:00	163055	2235722	1	2024-11-23 21:03:29",,,,
"2235722	2024-11-23 22:30:00	163055	2235722	1	2024-11-23 21:20:13",,,,
"2235722	2024-11-23 22:30:00	136981	2235722	2	2024-11-23 19:50:13",,,,
"2235722	2024-11-23 22:30:00	141894	2235722	2	2024-11-23 20:20:11",,,,
"2235722	2024-11-23 22:30:00	125653	2235722	3	2024-11-23 18:50:12",,,,
"2235722	2024-11-23 22:30:00	133113	2235722	3	2024-11-23 19:20:11",,,,
"2235722	2024-11-23 22:30:00	95607	2235722	4	2024-11-23 17:50:12",,,,
"2235722	2024-11-23 22:30:00	101331	2235722	4	2024-11-23 18:20:11",,,,
"2235722	2024-11-23 22:30:00	91745	2235722	5	2024-11-23 16:50:11",,,,
"2235722	2024-11-23 22:30:00	91967	2235722	5	2024-11-23 17:20:13",,,,
"2235722	2024-11-23 22:30:00	90260	2235722	6	2024-11-23 15:50:13",,,,
"2235722	2024-11-23 22:30:00	90536	2235722	6	2024-11-23 16:20:11",,,,
"2235722	2024-11-23 22:30:00	88277	2235722	7	2024-11-23 14:50:13",,,,
"2235722	2024-11-23 22:30:00	90073	2235722	7	2024-11-23 15:20:13",,,,
"2235722	2024-11-23 22:30:00	85185	2235722	8	2024-11-23 13:50:12",,,,
"2235722	2024-11-23 22:30:00	87681	2235722	8	2024-11-23 14:20:13",,,,
"2235722	2024-11-23 22:30:00	85185	2235722	9	2024-11-23 12:50:14",,,,
"2235722	2024-11-23 22:30:00	85185	2235722	9	2024-11-23 13:20:11",,,,
"2235722	2024-11-23 22:30:00	85185	2235722	10	2024-11-23 11:50:13",,,,
"2235722	2024-11-23 22:30:00	85185	2235722	10	2024-11-23 12:20:14",,,,
"2235722	2024-11-23 22:30:00	82130	2235722	11	2024-11-23 10:50:11",,,,
"2235722	2024-11-23 22:30:00	82574	2235722	11	2024-11-23 11:20:12",,,,
"2235722	2024-11-23 22:30:00	79397	2235722	12	2024-11-23 09:50:12",,,,
"2235722	2024-11-23 22:30:00	79675	2235722	12	2024-11-23 10:20:11",,,,
"2235722	2024-11-23 22:30:00	79397	2235722	13	2024-11-23 09:20:10",,,,
"2235666	2024-11-23 22:30:00	624585	2235666	0	2024-11-23 21:50:13",,,,
"2235666	2024-11-23 22:30:00	1080081	2235666	0	2024-11-23 22:20:11",,,,
"2235666	2024-11-23 22:30:00	468716	2235666	1	2024-11-23 20:50:11",,,,
"2235666	2024-11-23 22:30:00	476141	2235666	1	2024-11-23 21:03:29",,,,
"2235666	2024-11-23 22:30:00	476141	2235666	1	2024-11-23 21:20:13",,,,
"2235666	2024-11-23 22:30:00	430973	2235666	2	2024-11-23 19:50:13",,,,
"2235666	2024-11-23 22:30:00	455799	2235666	2	2024-11-23 20:20:11",,,,
"2235666	2024-11-23 22:30:00	382035	2235666	3	2024-11-23 18:50:12",,,,
"2235666	2024-11-23 22:30:00	405179	2235666	3	2024-11-23 19:20:11",,,,
"2235666	2024-11-23 22:30:00	346769	2235666	4	2024-11-23 17:50:12",,,,
"2235666	2024-11-23 22:30:00	362509	2235666	4	2024-11-23 18:20:11",,,,
"2235666	2024-11-23 22:30:00	339602	2235666	5	2024-11-23 16:50:11",,,,
"2235666	2024-11-23 22:30:00	340713	2235666	5	2024-11-23 17:20:13",,,,
"2235666	2024-11-23 22:30:00	335835	2235666	6	2024-11-23 15:50:13",,,,
"2235666	2024-11-23 22:30:00	337992	2235666	6	2024-11-23 16:20:11",,,,
"2235666	2024-11-23 22:30:00	330463	2235666	7	2024-11-23 14:50:13",,,,
"2235666	2024-11-23 22:30:00	331110	2235666	7	2024-11-23 15:20:13",,,,
"2235666	2024-11-23 22:30:00	328118	2235666	8	2024-11-23 13:50:12",,,,
"2235666	2024-11-23 22:30:00	330131	2235666	8	2024-11-23 14:20:13",,,,
"2235666	2024-11-23 22:30:00	324451	2235666	9	2024-11-23 12:50:14",,,,
"2235666	2024-11-23 22:30:00	327127	2235666	9	2024-11-23 13:20:11",,,,
"2235666	2024-11-23 22:30:00	323715	2235666	10	2024-11-23 11:50:13",,,,
"2235666	2024-11-23 22:30:00	324451	2235666	10	2024-11-23 12:20:14",,,,
"2235666	2024-11-23 22:30:00	322460	2235666	11	2024-11-23 10:50:11",,,,
"2235666	2024-11-23 22:30:00	322968	2235666	11	2024-11-23 11:20:12",,,,
"2235666	2024-11-23 22:30:00	318056	2235666	12	2024-11-23 09:50:12",,,,
"2235666	2024-11-23 22:30:00	320703	2235666	12	2024-11-23 10:20:11",,,,
"2235666	2024-11-23 22:30:00	317813	2235666	13	2024-11-23 09:20:10",,,,
"2235646	2024-11-24 22:30:00	78150	2235646	13	2024-11-24 09:20:14",,,,
"2235645	2024-11-23 22:30:00	1113572	2235645	0	2024-11-23 21:50:13",,,,
"2235645	2024-11-23 22:30:00	1456084	2235645	0	2024-11-23 22:20:11",,,,
"2235645	2024-11-23 22:30:00	838388	2235645	1	2024-11-23 20:50:11",,,,
"2235645	2024-11-23 22:30:00	862850	2235645	1	2024-11-23 21:03:29",,,,
"2235645	2024-11-23 22:30:00	862850	2235645	1	2024-11-23 21:20:13",,,,
"2235645	2024-11-23 22:30:00	793584	2235645	2	2024-11-23 19:50:13",,,,
"2235645	2024-11-23 22:30:00	820450	2235645	2	2024-11-23 20:20:11",,,,
"2235645	2024-11-23 22:30:00	765499	2235645	3	2024-11-23 18:50:12",,,,
"2235645	2024-11-23 22:30:00	778583	2235645	3	2024-11-23 19:20:11",,,,
"2235645	2024-11-23 22:30:00	746128	2235645	4	2024-11-23 17:50:12",,,,
"2235645	2024-11-23 22:30:00	757673	2235645	4	2024-11-23 18:20:11",,,,
"2235645	2024-11-23 22:30:00	723182	2235645	5	2024-11-23 16:50:11",,,,
"2235645	2024-11-23 22:30:00	729730	2235645	5	2024-11-23 17:20:13",,,,
"2235645	2024-11-23 22:30:00	702835	2235645	6	2024-11-23 15:50:12",,,,
"2235645	2024-11-23 22:30:00	719011	2235645	6	2024-11-23 16:20:11",,,,
"2235645	2024-11-23 22:30:00	691419	2235645	7	2024-11-23 14:50:13",,,,
"2235645	2024-11-23 22:30:00	701821	2235645	7	2024-11-23 15:20:13",,,,
"2235645	2024-11-23 22:30:00	675618	2235645	8	2024-11-23 13:50:12",,,,
"2235645	2024-11-23 22:30:00	686490	2235645	8	2024-11-23 14:20:13",,,,
"2235645	2024-11-23 22:30:00	609199	2235645	9	2024-11-23 12:50:13",,,,
"2235645	2024-11-23 22:30:00	612960	2235645	9	2024-11-23 13:20:11",,,,
"2235645	2024-11-23 22:30:00	589932	2235645	10	2024-11-23 11:50:13",,,,
"2235645	2024-11-23 22:30:00	609199	2235645	10	2024-11-23 12:20:14",,,,
"2235645	2024-11-23 22:30:00	566130	2235645	11	2024-11-23 10:50:11",,,,
"2235645	2024-11-23 22:30:00	566208	2235645	11	2024-11-23 11:20:12",,,,
"2235645	2024-11-23 22:30:00	496079	2235645	12	2024-11-23 09:50:11",,,,
"2235645	2024-11-23 22:30:00	555859	2235645	12	2024-11-23 10:20:10",,,,
"2235645	2024-11-23 22:30:00	495822	2235645	13	2024-11-23 09:20:10",,,,
"2235642	2024-11-23 22:30:00	1070323	2235642	0	2024-11-23 21:50:13",,,,
"2235642	2024-11-23 22:30:00	1721161	2235642	0	2024-11-23 22:20:11",,,,
"2235642	2024-11-23 22:30:00	864736	2235642	1	2024-11-23 20:50:11",,,,
"2235642	2024-11-23 22:30:00	969672	2235642	1	2024-11-23 21:03:29",,,,
"2235642	2024-11-23 22:30:00	969672	2235642	1	2024-11-23 21:20:13",,,,
"2235642	2024-11-23 22:30:00	600881	2235642	2	2024-11-23 19:50:13",,,,
"2235642	2024-11-23 22:30:00	828913	2235642	2	2024-11-23 20:20:11",,,,
"2235642	2024-11-23 22:30:00	477644	2235642	3	2024-11-23 18:50:12",,,,
"2235642	2024-11-23 22:30:00	504886	2235642	3	2024-11-23 19:20:11",,,,
"2235642	2024-11-23 22:30:00	373122	2235642	4	2024-11-23 17:50:12",,,,
"2235642	2024-11-23 22:30:00	419546	2235642	4	2024-11-23 18:20:11",,,,
"2235642	2024-11-23 22:30:00	350239	2235642	5	2024-11-23 16:50:11",,,,
"2235642	2024-11-23 22:30:00	352426	2235642	5	2024-11-23 17:20:13",,,,
"2235642	2024-11-23 22:30:00	334496	2235642	6	2024-11-23 15:50:13",,,,
"2235642	2024-11-23 22:30:00	341490	2235642	6	2024-11-23 16:20:11",,,,
"2235642	2024-11-23 22:30:00	326510	2235642	7	2024-11-23 14:50:13",,,,
"2235642	2024-11-23 22:30:00	330053	2235642	7	2024-11-23 15:20:13",,,,
"2235642	2024-11-23 22:30:00	321764	2235642	8	2024-11-23 13:50:12",,,,
"2235642	2024-11-23 22:30:00	325977	2235642	8	2024-11-23 14:20:13",,,,
"2235642	2024-11-23 22:30:00	298111	2235642	9	2024-11-23 12:50:13",,,,
"2235642	2024-11-23 22:30:00	316845	2235642	9	2024-11-23 13:20:11",,,,
"2235642	2024-11-23 22:30:00	293600	2235642	10	2024-11-23 11:50:13",,,,
"2235642	2024-11-23 22:30:00	298030	2235642	10	2024-11-23 12:20:14",,,,
"2235642	2024-11-23 22:30:00	280138	2235642	11	2024-11-23 10:50:11",,,,
"2235642	2024-11-23 22:30:00	283351	2235642	11	2024-11-23 11:20:12",,,,
"2235642	2024-11-23 22:30:00	275172	2235642	12	2024-11-23 09:50:11",,,,
"2235642	2024-11-23 22:30:00	277365	2235642	12	2024-11-23 10:20:10",,,,
"2235642	2024-11-23 22:30:00	275002	2235642	13	2024-11-23 09:20:10",,,,
"2235640	2024-11-23 22:30:00	876170	2235640	0	2024-11-23 21:50:13",,,,
"2235640	2024-11-23 22:30:00	1284569	2235640	0	2024-11-23 22:20:11",,,,
"2235640	2024-11-23 22:30:00	600572	2235640	1	2024-11-23 20:50:11",,,,
"2235640	2024-11-23 22:30:00	630962	2235640	1	2024-11-23 21:03:29",,,,
"2235640	2024-11-23 22:30:00	630962	2235640	1	2024-11-23 21:20:13",,,,
"2235640	2024-11-23 22:30:00	562372	2235640	2	2024-11-23 19:50:13",,,,
"2235640	2024-11-23 22:30:00	585550	2235640	2	2024-11-23 20:20:11",,,,
"2235640	2024-11-23 22:30:00	506692	2235640	3	2024-11-23 18:50:12",,,,
"2235640	2024-11-23 22:30:00	537452	2235640	3	2024-11-23 19:20:11",,,,
"2235640	2024-11-23 22:30:00	438998	2235640	4	2024-11-23 17:50:12",,,,
"2235640	2024-11-23 22:30:00	487692	2235640	4	2024-11-23 18:20:11",,,,
"2235640	2024-11-23 22:30:00	403459	2235640	5	2024-11-23 16:50:11",,,,
"2235640	2024-11-23 22:30:00	414382	2235640	5	2024-11-23 17:20:13",,,,
"2235640	2024-11-23 22:30:00	344111	2235640	6	2024-11-23 15:50:13",,,,
"2235640	2024-11-23 22:30:00	370829	2235640	6	2024-11-23 16:20:11",,,,
"2235640	2024-11-23 22:30:00	334020	2235640	7	2024-11-23 14:50:13",,,,
"2235640	2024-11-23 22:30:00	337425	2235640	7	2024-11-23 15:20:13",,,,
"2235640	2024-11-23 22:30:00	328484	2235640	8	2024-11-23 13:50:12",,,,
"2235640	2024-11-23 22:30:00	330101	2235640	8	2024-11-23 14:20:13",,,,
"2235640	2024-11-23 22:30:00	301256	2235640	9	2024-11-23 12:50:14",,,,
"2235640	2024-11-23 22:30:00	316870	2235640	9	2024-11-23 13:20:11",,,,
"2235640	2024-11-23 22:30:00	282337	2235640	10	2024-11-23 11:50:13",,,,
"2235640	2024-11-23 22:30:00	299768	2235640	10	2024-11-23 12:20:14",,,,
"2235640	2024-11-23 22:30:00	278306	2235640	11	2024-11-23 10:50:11",,,,
"2235640	2024-11-23 22:30:00	279464	2235640	11	2024-11-23 11:20:12",,,,
"2235640	2024-11-23 22:30:00	274194	2235640	12	2024-11-23 09:50:11",,,,
"2235640	2024-11-23 22:30:00	275854	2235640	12	2024-11-23 10:20:11",,,,
"2235640	2024-11-23 22:30:00	271346	2235640	13	2024-11-23 09:20:10",,,,
"2235618	2024-10-26 21:30:00	262689	2235618	0	2024-10-26 20:50:09",,,,
"2235618	2024-10-26 21:30:00	466361	2235618	0	2024-10-26 21:20:09",,,,
"2235618	2024-10-26 21:30:00	168441	2235618	1	2024-10-26 19:50:09",,,,
"2235618	2024-10-26 21:30:00	197198	2235618	1	2024-10-26 20:20:08",,,,
"2235618	2024-10-26 21:30:00	162905	2235618	2	2024-10-26 18:50:09",,,,
"2235618	2024-10-26 21:30:00	163518	2235618	2	2024-10-26 19:20:09",,,,
"2235618	2024-10-26 21:30:00	143583	2235618	3	2024-10-26 17:50:09",,,,
"2235618	2024-10-26 21:30:00	154469	2235618	3	2024-10-26 18:20:09",,,,
"2235618	2024-10-26 21:30:00	136685	2235618	4	2024-10-26 16:50:09",,,,
"2235618	2024-10-26 21:30:00	142427	2235618	4	2024-10-26 17:20:10",,,,
"2235618	2024-10-26 21:30:00	127803	2235618	5	2024-10-26 15:50:08",,,,
"2235618	2024-10-26 21:30:00	130540	2235618	5	2024-10-26 16:20:08",,,,
"2235618	2024-10-26 21:30:00	117897	2235618	6	2024-10-26 14:50:09",,,,
"2235618	2024-10-26 21:30:00	121225	2235618	6	2024-10-26 15:20:08",,,,
"2235618	2024-10-26 21:30:00	71517	2235618	7	2024-10-26 13:50:08",,,,
"2235618	2024-10-26 21:30:00	68685	2235618	8	2024-10-26 12:50:09",,,,
"2235618	2024-10-26 21:30:00	68918	2235618	8	2024-10-26 13:20:09",,,,
"2235618	2024-10-26 21:30:00	67855	2235618	9	2024-10-26 11:50:07",,,,
"2235618	2024-10-26 21:30:00	68202	2235618	9	2024-10-26 12:20:08",,,,
"2235618	2024-10-26 21:30:00	66766	2235618	10	2024-10-26 10:50:07",,,,
"2235618	2024-10-26 21:30:00	66828	2235618	10	2024-10-26 11:20:06",,,,
"2235618	2024-10-26 21:30:00	66557	2235618	11	2024-10-26 09:50:07",,,,
"2235618	2024-10-26 21:30:00	66766	2235618	11	2024-10-26 10:20:06",,,,
"2235618	2024-10-26 21:30:00	65046	2235618	12	2024-10-26 09:20:06",,,,
"2235617	2024-10-26 21:30:00	473706	2235617	0	2024-10-26 20:50:09",,,,
"2235617	2024-10-26 21:30:00	779308	2235617	0	2024-10-26 21:20:08",,,,
"2235617	2024-10-26 21:30:00	397395	2235617	1	2024-10-26 19:50:09",,,,
"2235617	2024-10-26 21:30:00	436352	2235617	1	2024-10-26 20:20:08",,,,
"2235617	2024-10-26 21:30:00	369477	2235617	2	2024-10-26 18:50:09",,,,
"2235617	2024-10-26 21:30:00	389016	2235617	2	2024-10-26 19:20:08",,,,
"2235617	2024-10-26 21:30:00	334722	2235617	3	2024-10-26 17:50:09",,,,
